,id,Unnamed: 1,action_id,action_name,player_id,player_name,team_id,team_name,position_id,position_name,opponent_id,opponent_name,opponent_team_id,opponent_team_name,opponent_position_id,opponent_position_name,half,second,zone_id,zone_name,zone_dest_id,zone_dest_name,pos_x,pos_y,pos_dest_x,pos_dest_y,gate_x,gate_y,len,direction,standart_id,standart_name,possession_id,possession_name,possession_team_id,possession_team_name,possession_time,possession_number,attack_status_id,attack_status_name,attack_type_id,attack_type_name,attack_flang_id,attack_flang_name,attack_team_id,attack_team_name,attack_number,body_id,body_name,assistant_id,assistant_name,shot_type,touches,shot_handling,sub_reason,var_decision,ts,dl,match_id,jornada
0,5064,,15060,4-3-3 down,,,1505.0,Independiente Santa Fe,,,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-14 11:44:54.407,0,2181333,6
1,5065,,16310,GK,48153.0,Andres Leandro Castellanos Serrano,1505.0,Independiente Santa Fe,31.0,Goalkeeper,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-14 11:44:54.407,0,2181333,6
2,5066,,16120,LD,1001943.0,Edwin Alberto Herrera Hernandez,1505.0,Independiente Santa Fe,12.0,Defender - Left,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-14 11:44:54.407,0,2181333,6
3,5067,,16220,LCD,302906.0,Alejandro Gutierrez Arango,1505.0,Independiente Santa Fe,22.0,Defender - Left central,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-14 11:44:54.407,0,2181333,6
4,5068,,16420,RCD,82056.0,Jerson Andres Malagon Piracun,1505.0,Independiente Santa Fe,42.0,Defender - Right central,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-14 11:44:54.407,0,2181333,6
5,5069,,16520,RD,113609.0,Harold Andres Gomez Munes,1505.0,Independiente Santa Fe,52.0,Defender - Right,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-14 11:44:54.407,0,2181333,6
6,5070,,16330,CDM,14754.0,Yulian Jose Anchico Patino,1505.0,Independiente Santa Fe,33.0,Defensive midfielder - Central,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-14 11:44:54.407,0,2181333,6
7,5071,,16240,LCM,1037646.0,Yeiler Andres Goez,1505.0,Independiente Santa Fe,24.0,Midfielder - Left central,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-14 11:44:54.407,0,2181333,6
8,5072,,16440,RCM,1115533.0,Juan Sebastian Pedroza Perdomo,1505.0,Independiente Santa Fe,44.0,Midfielder - Right central,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-14 11:44:54.407,0,2181333,6
9,5073,,16150,LAM,33764.0,Wilson David Morelo Lopez,1505.0,Independiente Santa Fe,15.0,Attacking midfielder - Left,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-14 11:44:54.407,0,2181333,6
