,id,Unnamed: 1,action_id,action_name,player_id,player_name,team_id,team_name,position_id,position_name,opponent_id,opponent_name,opponent_team_id,opponent_team_name,opponent_position_id,opponent_position_name,half,second,zone_id,zone_name,zone_dest_id,zone_dest_name,pos_x,pos_y,pos_dest_x,pos_dest_y,gate_x,gate_y,len,direction,standart_id,standart_name,possession_id,possession_name,possession_team_id,possession_team_name,possession_time,possession_number,attack_status_id,attack_status_name,attack_type_id,attack_type_name,attack_flang_id,attack_flang_name,attack_team_id,attack_team_name,attack_number,body_id,body_name,assistant_id,assistant_name,shot_type,touches,shot_handling,sub_reason,var_decision,ts,dl,match_id,jornada
0,10076,,161000,Substitute player,378709.0,Harold Santiago Mosquera Caicedo,1495.0,Deportivo Cali,100.0,Substitute player,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-14 11:52:19.026,0,2181356,6
1,10077,,161000,Substitute player,486066.0,Andres Felipe Balanta Cifuentes,1495.0,Deportivo Cali,100.0,Substitute player,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-14 11:52:19.026,0,2181356,6
2,10078,,161000,Substitute player,16044.0,Michael Javier Ortega Dieppa,1495.0,Deportivo Cali,100.0,Substitute player,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-14 11:52:19.026,0,2181356,6
3,10079,,161000,Substitute player,177628.0,Yony Alexander Gonzalez Copete,1495.0,Deportivo Cali,100.0,Substitute player,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-14 11:52:19.026,0,2181356,6
4,10080,,161000,Substitute player,1325281.0,Juan Esteban Franco Caicedo,1495.0,Deportivo Cali,100.0,Substitute player,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-14 11:52:19.026,0,2181356,6
5,10093,,161000,Substitute player,1222408.0,Edgar Andres Guerra Hernandez,1501.0,Millonarios,100.0,Substitute player,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-14 11:52:19.026,0,2181356,6
6,10094,,161000,Substitute player,264337.0,Jader Andres Valencia Mena,1501.0,Millonarios,100.0,Substitute player,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-14 11:52:19.026,0,2181356,6
7,10095,,161000,Substitute player,78787.0,Juan Carlos Pereira Diaz,1501.0,Millonarios,100.0,Substitute player,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-14 11:52:19.026,0,2181356,6
8,10096,,161000,Substitute player,1342737.0,Jarrinson Yuber Quinones Guerrero,1501.0,Millonarios,100.0,Substitute player,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-14 11:52:19.026,0,2181356,6
9,10097,,161000,Substitute player,259306.0,Andres Felipe Murillo Segura,1501.0,Millonarios,100.0,Substitute player,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-14 11:52:19.026,0,2181356,6
