,id,Unnamed: 1,action_id,action_name,player_id,player_name,team_id,team_name,position_id,position_name,opponent_id,opponent_name,opponent_team_id,opponent_team_name,opponent_position_id,opponent_position_name,half,second,zone_id,zone_name,zone_dest_id,zone_dest_name,pos_x,pos_y,pos_dest_x,pos_dest_y,gate_x,gate_y,len,direction,standart_id,standart_name,possession_id,possession_name,possession_team_id,possession_team_name,possession_time,possession_number,attack_status_id,attack_status_name,attack_type_id,attack_type_name,attack_flang_id,attack_flang_name,attack_team_id,attack_team_name,attack_number,body_id,body_name,assistant_id,assistant_name,shot_type,touches,shot_handling,sub_reason,var_decision,ts,dl
0,10012,,161000,Substitute player,76823.0,James Jose Aguirre Hernandez,1502.0,Atletico Bucaramanga,100.0,Substitute player,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 18:18:27.067,0
1,10013,,161000,Substitute player,76591.0,Carlos Alberto Henao Sanches,1502.0,Atletico Bucaramanga,100.0,Substitute player,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 18:18:27.067,0
2,10014,,161000,Substitute player,77247.0,John Edison Hernandez Montoya,1502.0,Atletico Bucaramanga,100.0,Substitute player,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 18:18:27.067,0
3,10015,,161000,Substitute player,409427.0,Andres De Jesus Sarmiento Salas,1502.0,Atletico Bucaramanga,100.0,Substitute player,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 18:18:27.067,0
4,10016,,161000,Substitute player,49288.0,Cristian Subero Mier,1502.0,Atletico Bucaramanga,100.0,Substitute player,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 18:18:27.067,0
5,10017,,161000,Substitute player,78690.0,Alejandro Gabriel Quintana,1502.0,Atletico Bucaramanga,100.0,Substitute player,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 18:18:27.067,0
6,10018,,161000,Substitute player,236494.0,Henry Castillo Riascos,1502.0,Atletico Bucaramanga,100.0,Substitute player,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 18:18:27.067,0
7,10031,,161000,Substitute player,76818.0,Jose Huber Escobar Giraldo,1493.0,Once Caldas,100.0,Substitute player,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 18:18:27.067,0
8,10032,,161000,Substitute player,970689.0,Sebastian Felipe Guzman Mendoza,1493.0,Once Caldas,100.0,Substitute player,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 18:18:27.067,0
9,10033,,161000,Substitute player,1335844.0,Jhonier Steven Laszo Ayala,1493.0,Once Caldas,100.0,Substitute player,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 18:18:27.067,0
10,10034,,161000,Substitute player,1319602.0,Dannovi Quinonez Quinonez,1493.0,Once Caldas,100.0,Substitute player,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 18:18:27.067,0
11,10035,,161000,Substitute player,936472.0,Mender Garcia Torres,1493.0,Once Caldas,100.0,Substitute player,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 18:18:27.067,0
12,10036,,161000,Substitute player,1283782.0,Santiago Antonio Cubides Guevara,1493.0,Once Caldas,100.0,Substitute player,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 18:18:27.067,0
13,10037,,161000,Substitute player,216468.0,Antonio Madreluis Romero Urquiola,1493.0,Once Caldas,100.0,Substitute player,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 18:18:27.067,0
14,10038,,18010,1st half,,,,,,,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 18:18:27.067,0
15,10039,,15050,4-2-3-1,,,1502.0,Atletico Bucaramanga,,,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 18:18:27.067,0
16,10040,,16310,GK,56182.0,Juan Camilo Chaverra Martinez,1502.0,Atletico Bucaramanga,31.0,Goalkeeper,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 18:18:27.067,0
17,10041,,16220,LCD,77404.0,Andres Felipe Correa Osorio,1502.0,Atletico Bucaramanga,22.0,Defender - Left central,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 18:18:27.067,0
18,10042,,16420,RCD,485301.0,Jose Abad Cuenu Rodriguez,1502.0,Atletico Bucaramanga,42.0,Defender - Right central,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 18:18:27.067,0
19,10043,,16120,LD,113615.0,Elvis David Mosquera Valdes,1502.0,Atletico Bucaramanga,12.0,Defender - Left,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 18:18:27.067,0
20,10044,,16520,RD,176732.0,Juan Pablo Zuluaga Estrada,1502.0,Atletico Bucaramanga,52.0,Defender - Right,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 18:18:27.067,0
21,10045,,16430,RCDM,114591.0,Michel Acosta Marquez,1502.0,Atletico Bucaramanga,43.0,Defensive midfielder - Right central,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 18:18:27.067,0
22,10046,,16230,LCDM,215889.0,Bruno Teliz Carrasco,1502.0,Atletico Bucaramanga,23.0,Defensive midfielder - Left central,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 18:18:27.067,0
23,10047,,16350,CAM,158056.0,Santiago Munos Montoya,1502.0,Atletico Bucaramanga,35.0,Attacking midfielder - Central,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 18:18:27.067,0
24,10048,,16150,LAM,85083.0,Jhonier Viveros Diaz,1502.0,Atletico Bucaramanga,15.0,Attacking midfielder - Left,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 18:18:27.067,0
25,10049,,16550,RAM,384736.0,Alvaro Jose Melendez Escobar,1502.0,Atletico Bucaramanga,55.0,Attacking midfielder - Right,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 18:18:27.067,0
26,10050,,16360,CF,78788.0,Brayan Alexis Fernandez Garces,1502.0,Atletico Bucaramanga,36.0,Forward - Central,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 18:18:27.067,0
27,10051,,15060,4-3-3 down,,,1493.0,Once Caldas,,,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 18:18:27.067,0
28,10052,,16310,GK,101768.0,Gerardo Amilcar Ortiz Zarza,1493.0,Once Caldas,31.0,Goalkeeper,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 18:18:27.067,0
29,10053,,16220,LCD,492053.0,Duvan Felipe Viafara Mina,1493.0,Once Caldas,22.0,Defender - Left central,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 18:18:27.067,0
30,10054,,16420,RCD,78925.0,David Alonso Valencia Figueroa,1493.0,Once Caldas,42.0,Defender - Right central,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 18:18:27.067,0
31,10055,,16120,LD,409423.0,Pedro Angel Valoyes Rojano,1493.0,Once Caldas,12.0,Defender - Left,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 18:18:27.067,0
32,10056,,16520,RD,175140.0,Deivy Balanta Abonia,1493.0,Once Caldas,52.0,Defender - Right,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 18:18:27.067,0
33,10057,,16440,RCM,497092.0,Alejandro Garcia Castillo,1493.0,Once Caldas,44.0,Midfielder - Right central,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 18:18:27.067,0
34,10058,,16240,LCM,976259.0,Marcelino Jr Carreazo Betin,1493.0,Once Caldas,24.0,Midfielder - Left central,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 18:18:27.067,0
35,10059,,16330,CDM,391653.0,Robert Andres Mejia Navarrete,1493.0,Once Caldas,33.0,Defensive midfielder - Central,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 18:18:27.067,0
36,10060,,16150,LAM,33812.0,Jose Harrison Otalvaro Arce,1493.0,Once Caldas,15.0,Attacking midfielder - Left,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 18:18:27.067,0
37,10061,,16550,RAM,48156.0,Faider Fabio Burbano Castillo,1493.0,Once Caldas,55.0,Attacking midfielder - Right,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 18:18:27.067,0
38,10062,,16360,CF,388853.0,David Fernando Lemos Cortes,1493.0,Once Caldas,36.0,Forward - Central,,,,,,,1,0.0,,,,,,,,,,,,,1.0,Open play,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 18:18:27.067,0
39,36227,,25010,Average position 1st half,409423.0,Pedro Angel Valoyes Rojano,1493.0,Once Caldas,,,,,,,,,1,0.0,,,,,53.0,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 20:53:00,0
40,36228,,25000,Average position Full match,492053.0,Duvan Felipe Viafara Mina,1493.0,Once Caldas,,,,,,,,,1,0.0,,,,,25.9,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 20:53:00,0
41,36229,,25000,Average position Full match,497092.0,Alejandro Garcia Castillo,1493.0,Once Caldas,,,,,,,,,1,0.0,,,,,54.2,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 20:53:00,0
42,36230,,25000,Average position Full match,936472.0,Mender Garcia Torres,1493.0,Once Caldas,,,,,,,,,1,0.0,,,,,63.0,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 20:53:00,0
43,36231,,25000,Average position Full match,976259.0,Marcelino Jr Carreazo Betin,1493.0,Once Caldas,,,,,,,,,1,0.0,,,,,51.0,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 20:53:00,0
44,36232,,25000,Average position Full match,1319602.0,Dannovi Quinonez Quinonez,1493.0,Once Caldas,,,,,,,,,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 20:53:00,0
45,36233,,25000,Average position Full match,1335844.0,Jhonier Steven Laszo Ayala,1493.0,Once Caldas,,,,,,,,,1,0.0,,,,,57.6,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 20:53:00,0
46,36234,,25000,Average position Full match,56182.0,Juan Camilo Chaverra Martinez,1502.0,Atletico Bucaramanga,,,,,,,,,1,0.0,,,,,9.7,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 20:53:00,0
47,36235,,25000,Average position Full match,77404.0,Andres Felipe Correa Osorio,1502.0,Atletico Bucaramanga,,,,,,,,,1,0.0,,,,,38.9,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 20:53:00,0
48,36236,,25000,Average position Full match,78690.0,Alejandro Gabriel Quintana,1502.0,Atletico Bucaramanga,,,,,,,,,1,0.0,,,,,76.0,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 20:53:00,0
49,36237,,25000,Average position Full match,78788.0,Brayan Alexis Fernandez Garces,1502.0,Atletico Bucaramanga,,,,,,,,,1,0.0,,,,,78.2,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 20:53:00,0
50,36238,,25000,Average position Full match,85083.0,Jhonier Viveros Diaz,1502.0,Atletico Bucaramanga,,,,,,,,,1,0.0,,,,,65.3,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 20:53:00,0
51,36239,,25000,Average position Full match,113615.0,Elvis David Mosquera Valdes,1502.0,Atletico Bucaramanga,,,,,,,,,1,0.0,,,,,55.2,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 20:53:00,0
52,36240,,25000,Average position Full match,114591.0,Michel Acosta Marquez,1502.0,Atletico Bucaramanga,,,,,,,,,1,0.0,,,,,54.9,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 20:53:00,0
53,36241,,25000,Average position Full match,158056.0,Santiago Munos Montoya,1502.0,Atletico Bucaramanga,,,,,,,,,1,0.0,,,,,61.1,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 20:53:00,0
54,36242,,25000,Average position Full match,176732.0,Juan Pablo Zuluaga Estrada,1502.0,Atletico Bucaramanga,,,,,,,,,1,0.0,,,,,49.9,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 20:53:00,0
55,36243,,25000,Average position Full match,215889.0,Bruno Teliz Carrasco,1502.0,Atletico Bucaramanga,,,,,,,,,1,0.0,,,,,57.9,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 20:53:00,0
56,36244,,25000,Average position Full match,236494.0,Henry Castillo Riascos,1502.0,Atletico Bucaramanga,,,,,,,,,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 20:53:00,0
57,36245,,25000,Average position Full match,384736.0,Alvaro Jose Melendez Escobar,1502.0,Atletico Bucaramanga,,,,,,,,,1,0.0,,,,,72.7,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-16 20:53:00,0
