,id,match_date,tournament_id,tournament_name,tournament_rank,season_id,season_name,round_id,round_name,team1_id,team1_name,team2_id,team2_name,team1_score,team2_score,status_id,status_name,referee_id,referee_name,stadium_id,stadium_name,attendance,duration,match_name,group_id,group_name,available_events,calc_ts_first,ts
278,2185693,2022-03-27 00:05:00,217,Colombia. Primera A,2,29,2022,13.0,Week 13,1506,Envigado,1493,Once Caldas,1,1,5,Breakdown completed,,,,,,99.26,Envigado - Once Caldas,,,True,2022-03-27 08:04:05,2022-03-29 04:50:01.165
279,2185689,2022-03-26 22:00:00,217,Colombia. Primera A,2,29,2022,13.0,Week 13,1502,Atletico Bucaramanga,10195,Jaguares de Cordoba,1,0,5,Breakdown completed,,,,,,97.74,Atletico Bucaramanga - Jaguares de Cordoba,,,True,2022-03-27 08:33:04,2022-04-30 03:43:04.018
280,2184403,2022-03-26 00:00:00,217,Colombia. Primera A,2,29,2022,12.0,Week 12,1494,CD Popular Junior FC SA,1498,Deportivo Pasto,1,1,5,Breakdown completed,,,,,,98.92,CD Popular Junior FC SA - Deportivo Pasto,,,True,2022-03-26 11:12:03,2022-03-27 01:09:05.003
281,2184404,2022-03-24 04:15:00,217,Colombia. Primera A,2,29,2022,12.0,Week 12,1500,Independiente Medellin,1501,Millonarios,1,0,5,Breakdown completed,,,,,,100.1,Independiente Medellin - Millonarios,,,True,2022-03-24 09:47:04,2022-04-26 00:55:02.562
282,2184405,2022-03-24 02:10:00,217,Colombia. Primera A,2,29,2022,12.0,Week 12,3356,Aguilas Doradas,1496,Deportivo Pereira,1,0,5,Breakdown completed,,,,,,97.35,Aguilas Doradas - Deportivo Pereira,,,True,2022-03-24 07:28:04,2022-03-24 07:56:04.77
283,2184400,2022-03-24 00:05:00,217,Colombia. Primera A,2,29,2022,12.0,Week 12,3354,La Equidad,3365,Alianza Petrolera,2,1,5,Breakdown completed,,,,,,98.3,La Equidad - Alianza Petrolera,,,True,2022-03-24 07:33:05,2022-03-24 10:59:03.125
284,2184396,2022-03-23 22:00:00,217,Colombia. Primera A,2,29,2022,12.0,Week 12,1503,Cortulua,1506,Envigado,1,1,5,Breakdown completed,,,,,,99.45,Cortulua - Envigado,,,True,2022-03-24 08:49:06,2022-04-26 04:15:03.463
285,2184399,2022-03-23 04:05:00,217,Colombia. Primera A,2,29,2022,12.0,Week 12,3362,Patriotas Boyaca,1491,America de Cali,2,1,5,Breakdown completed,,,,,,97.37,Patriotas Boyaca - America de Cali,,,True,2022-03-23 09:59:06,2022-03-23 15:28:04.582
286,2184397,2022-03-23 02:00:00,217,Colombia. Primera A,2,29,2022,12.0,Week 12,1493,Once Caldas,1497,Deportes Tolima,2,2,5,Breakdown completed,,,,,,99.96,Once Caldas - Deportes Tolima,,,True,2022-03-23 09:15:06,2022-04-24 23:53:04.519
287,2184401,2022-03-22 04:15:00,217,Colombia. Primera A,2,29,2022,12.0,Week 12,1505,Independiente Santa Fe,1502,Atletico Bucaramanga,3,1,5,Breakdown completed,,,,,,95.49,Independiente Santa Fe - Atletico Bucaramanga,,,True,2022-03-22 10:33:06,2022-04-24 00:15:03.614
288,2184402,2022-03-22 02:10:00,217,Colombia. Primera A,2,29,2022,12.0,Week 12,1495,Deportivo Cali,1492,Atletico Nacional,3,3,5,Breakdown completed,,,,,,98.74,Deportivo Cali - Atletico Nacional,,,True,2022-03-22 10:19:04,2022-04-24 00:09:01.926
289,2184398,2022-03-21 23:45:00,217,Colombia. Primera A,2,29,2022,12.0,Week 12,10195,Jaguares de Cordoba,1508,Union Magdalena,2,0,5,Breakdown completed,,,,,,102.45,Jaguares de Cordoba - Union Magdalena,,,True,2022-03-22 08:34:06,2022-04-24 23:08:00.917
290,2184288,2022-03-21 02:10:00,217,Colombia. Primera A,2,29,2022,11.0,Week 11,1496,Deportivo Pereira,1494,CD Popular Junior FC SA,1,0,5,Breakdown completed,,,,,,97.75,Deportivo Pereira - CD Popular Junior FC SA,,,True,2022-03-21 09:56:04,2022-04-22 16:08:01.676
291,2184295,2022-03-21 00:05:00,217,Colombia. Primera A,2,29,2022,11.0,Week 11,1506,Envigado,3354,La Equidad,1,1,5,Breakdown completed,,,,,,107.76,Envigado - La Equidad,,,True,2022-03-21 10:14:04,2022-04-24 23:03:01.262
292,2184292,2022-03-20 04:00:00,217,Colombia. Primera A,2,29,2022,11.0,Week 11,1491,America de Cali,1500,Independiente Medellin,1,3,5,Breakdown completed,,,,,,105.82,America de Cali - Independiente Medellin,,,True,2022-03-20 14:00:02,2022-03-20 19:48:02.448
293,2184290,2022-03-20 01:30:00,217,Colombia. Primera A,2,29,2022,11.0,Week 11,3365,Alianza Petrolera,3356,Aguilas Doradas,2,1,5,Breakdown completed,,,,,,96.79,Alianza Petrolera - Aguilas Doradas,,,True,2022-03-20 10:05:01,2022-03-21 20:40:02.064
294,2184287,2022-03-19 04:00:00,217,Colombia. Primera A,2,29,2022,11.0,Week 11,1501,Millonarios,1493,Once Caldas,1,0,5,Breakdown completed,,,,,,98.36,Millonarios - Once Caldas,,,True,2022-03-19 09:58:04,2022-03-19 22:58:04.489
295,2184293,2022-03-19 01:30:00,217,Colombia. Primera A,2,29,2022,11.0,Week 11,1508,Union Magdalena,1503,Cortulua,0,2,5,Breakdown completed,,,,,,97.73,Union Magdalena - Cortulua,,,True,2022-03-19 11:23:02,2022-04-24 23:06:03.977
296,2184294,2022-03-18 03:45:00,217,Colombia. Primera A,2,29,2022,11.0,Week 11,1492,Atletico Nacional,10195,Jaguares de Cordoba,3,1,5,Breakdown completed,,,,,,96.61,Atletico Nacional - Jaguares de Cordoba,,,True,2022-03-18 17:40:02,2022-04-19 20:48:05.336
297,2184289,2022-03-17 04:10:00,217,Colombia. Primera A,2,29,2022,11.0,Week 11,1498,Deportivo Pasto,1505,Independiente Santa Fe,2,4,5,Breakdown completed,,,,,,100.71,Deportivo Pasto - Independiente Santa Fe,,,True,2022-03-17 13:15:03,2022-04-18 23:47:03.234
298,2184291,2022-03-17 02:05:00,217,Colombia. Primera A,2,29,2022,11.0,Week 11,1502,Atletico Bucaramanga,1495,Deportivo Cali,1,0,5,Breakdown completed,,,,,,101.43,Atletico Bucaramanga - Deportivo Cali,,,True,2022-03-17 13:34:05,2022-04-18 21:43:00.93
299,2184296,2022-03-17 00:00:00,217,Colombia. Primera A,2,29,2022,11.0,Week 11,1497,Deportes Tolima,3362,Patriotas Boyaca,1,2,5,Breakdown completed,,,,,,98.8,Deportes Tolima - Patriotas Boyaca,,,True,2022-03-18 06:25:03,2022-04-18 23:31:03.455
300,2181138,2022-03-10 04:00:00,217,Colombia. Primera A,2,29,2022,5.0,Week 5,1496,Deportivo Pereira,1493,Once Caldas,0,1,5,Breakdown completed,,,,,,98.77,Deportivo Pereira - Once Caldas,,,True,2022-03-10 08:16:04,2022-04-07 14:01:02.727
301,2182625,2022-03-09 03:35:00,217,Colombia. Primera A,2,29,2022,10.0,Week 10,10195,Jaguares de Cordoba,1498,Deportivo Pasto,1,0,5,Breakdown completed,,,,,,97.25,Jaguares de Cordoba - Deportivo Pasto,,,True,2022-03-09 12:42:01,2022-03-19 19:05:04.231
302,2182869,2022-03-09 01:30:00,217,Colombia. Primera A,2,29,2022,10.0,Week 10,3356,Aguilas Doradas,1506,Envigado,1,2,5,Breakdown completed,,,,,,97.82,Aguilas Doradas - Envigado,,,True,2022-03-09 11:40:00,2022-04-21 06:13:02.978
303,2182623,2022-03-08 03:40:00,217,Colombia. Primera A,2,29,2022,10.0,Week 10,1503,Cortulua,1497,Deportes Tolima,1,3,5,Breakdown completed,,,,,,95.88,Cortulua - Deportes Tolima,,,True,2022-03-08 12:49:03,2022-04-09 17:13:03.79
304,2182911,2022-03-07 04:15:00,217,Colombia. Primera A,2,29,2022,10.0,Week 10,1492,Atletico Nacional,1500,Independiente Medellin,2,0,5,Breakdown completed,,,,,,99.18,Atletico Nacional - Independiente Medellin,,,True,2022-03-07 21:16:02,2022-03-10 20:49:01.619
305,2182910,2022-03-07 02:10:00,217,Colombia. Primera A,2,29,2022,10.0,Week 10,1505,Independiente Santa Fe,1501,Millonarios,0,3,5,Breakdown completed,,,,,,99.35,Independiente Santa Fe - Millonarios,,,True,2022-03-07 17:29:02,2022-03-07 22:02:03.741
306,2182908,2022-03-07 00:05:00,217,Colombia. Primera A,2,29,2022,10.0,Week 10,3365,Alianza Petrolera,1502,Atletico Bucaramanga,2,2,5,Breakdown completed,,,,,,96.22,Alianza Petrolera - Atletico Bucaramanga,,,True,2022-03-07 08:55:00,2022-04-10 12:33:01.416
307,2182909,2022-03-06 04:15:00,217,Colombia. Primera A,2,29,2022,10.0,Week 10,3354,La Equidad,3362,Patriotas Boyaca,1,1,5,Breakdown completed,,,,,,97.55,La Equidad - Patriotas Boyaca,,,True,2022-03-06 13:37:03,2022-03-09 00:05:02.404
308,2182626,2022-03-06 02:10:00,217,Colombia. Primera A,2,29,2022,10.0,Week 10,1495,Deportivo Cali,1491,America de Cali,0,1,5,Breakdown completed,,,,,,96.9,Deportivo Cali - America de Cali,,,True,2022-03-06 14:51:02,2022-03-09 00:20:01.225
309,2182697,2022-03-06 00:05:00,217,Colombia. Primera A,2,29,2022,10.0,Week 10,1494,CD Popular Junior FC SA,1508,Union Magdalena,3,1,5,Breakdown completed,,,,,,97.64,CD Popular Junior FC SA - Union Magdalena,,,True,2022-03-06 20:33:01,2022-04-24 23:06:03.977
310,2182624,2022-03-05 03:40:00,217,Colombia. Primera A,2,29,2022,10.0,Week 10,1493,Once Caldas,1496,Deportivo Pereira,0,0,5,Breakdown completed,,,,,,96.53,Once Caldas - Deportivo Pereira,,,True,2022-03-05 13:11:04,2022-04-07 00:45:03.615
311,2181959,2022-03-02 03:35:00,217,Colombia. Primera A,2,29,2022,9.0,Week 9,1500,Independiente Medellin,3356,Aguilas Doradas,4,0,5,Breakdown completed,,,,,,97.74,Independiente Medellin - Aguilas Doradas,,,True,2022-03-03 19:07:01,2022-04-07 17:31:02.031
312,2181954,2022-03-02 01:30:00,217,Colombia. Primera A,2,29,2022,9.0,Week 9,1498,Deportivo Pasto,3365,Alianza Petrolera,1,1,5,Breakdown completed,,,,,,100.68,Deportivo Pasto - Alianza Petrolera,,,True,2022-03-02 09:59:03,2022-03-06 04:04:00.304
313,2181956,2022-03-01 03:40:00,217,Colombia. Primera A,2,29,2022,9.0,Week 9,3362,Patriotas Boyaca,1505,Independiente Santa Fe,1,1,5,Breakdown completed,,,,,,104.59,Patriotas Boyaca - Independiente Santa Fe,,,True,2022-03-01 16:59:02,2022-04-03 03:11:02.072
314,2181957,2022-02-28 04:15:00,217,Colombia. Primera A,2,29,2022,9.0,Week 9,1491,America de Cali,1493,Once Caldas,2,0,5,Breakdown completed,,,,,,95.39,America de Cali - Once Caldas,,,True,2022-02-28 22:57:02,2022-04-02 13:58:03.96
315,2181955,2022-02-28 02:10:00,217,Colombia. Primera A,2,29,2022,9.0,Week 9,1502,Atletico Bucaramanga,1492,Atletico Nacional,3,1,5,Breakdown completed,,,,,,96.19,Atletico Bucaramanga - Atletico Nacional,,,True,2022-02-28 15:05:02,2022-04-07 17:28:03.653
316,2181958,2022-02-28 00:05:00,217,Colombia. Primera A,2,29,2022,9.0,Week 9,1508,Union Magdalena,1495,Deportivo Cali,0,2,5,Breakdown completed,,,,,,97.39,Union Magdalena - Deportivo Cali,,,True,2022-02-28 10:48:03,2022-03-06 04:04:00.304
317,2181952,2022-02-27 04:15:00,217,Colombia. Primera A,2,29,2022,9.0,Week 9,1501,Millonarios,1503,Cortulua,1,0,5,Breakdown completed,,,,,,98.32,Millonarios - Cortulua,,,True,2022-02-27 14:25:05,2022-04-01 09:42:05.756
318,2181961,2022-02-27 02:10:00,217,Colombia. Primera A,2,29,2022,9.0,Week 9,1497,Deportes Tolima,1494,CD Popular Junior FC SA,0,2,5,Breakdown completed,,,,,,98.47,Deportes Tolima - CD Popular Junior FC SA,,,True,2022-02-27 14:21:02,2022-04-01 09:42:05.756
319,2181953,2022-02-27 00:05:00,217,Colombia. Primera A,2,29,2022,9.0,Week 9,1496,Deportivo Pereira,3354,La Equidad,2,3,5,Breakdown completed,,,,,,101.85,Deportivo Pereira - La Equidad,,,True,2022-02-28 19:05:04,2022-03-06 03:51:01.597
320,2181960,2022-02-26 22:00:00,217,Colombia. Primera A,2,29,2022,9.0,Week 9,1506,Envigado,10195,Jaguares de Cordoba,3,1,5,Breakdown completed,,,,,,98.78,Envigado - Jaguares de Cordoba,,,True,2022-02-27 10:20:01,2022-04-02 03:33:03.259
321,2181675,2022-02-23 04:05:00,217,Colombia. Primera A,2,29,2022,8.0,Week 8,1493,Once Caldas,1498,Deportivo Pasto,3,0,5,Breakdown completed,,,,,,96.6,Once Caldas - Deportivo Pasto,,,True,2022-02-23 22:17:02,2022-04-30 01:11:04.612
322,2181682,2022-02-23 01:30:00,217,Colombia. Primera A,2,29,2022,8.0,Week 8,3356,Aguilas Doradas,3362,Patriotas Boyaca,1,0,5,Breakdown completed,,,,,,96.17,Aguilas Doradas - Patriotas Boyaca,,,True,2022-02-23 16:04:03,2022-03-28 19:49:04.444
323,2181677,2022-02-22 03:40:00,217,Colombia. Primera A,2,29,2022,8.0,Week 8,1502,Atletico Bucaramanga,1506,Envigado,1,2,5,Breakdown completed,,,,,,96.8,Atletico Bucaramanga - Envigado,,,True,2022-02-24 18:07:05,2022-04-29 12:08:03.641
324,2181678,2022-02-21 04:15:00,217,Colombia. Primera A,2,29,2022,8.0,Week 8,3354,La Equidad,1497,Deportes Tolima,0,0,5,Breakdown completed,,,,,,104.17,La Equidad - Deportes Tolima,,,True,2022-02-21 10:28:05,2022-03-06 02:56:01.206
325,2181680,2022-02-21 02:10:00,217,Colombia. Primera A,2,29,2022,8.0,Week 8,1494,CD Popular Junior FC SA,1491,America de Cali,1,0,5,Breakdown completed,,,,,,99.33,CD Popular Junior FC SA - America de Cali,,,True,2022-02-21 11:14:01,2022-02-22 22:18:03.182
326,2181679,2022-02-21 00:05:00,217,Colombia. Primera A,2,29,2022,8.0,Week 8,1495,Deportivo Cali,3365,Alianza Petrolera,1,1,5,Breakdown completed,,,,,,96.43,Deportivo Cali - Alianza Petrolera,,,True,2022-02-21 11:41:02,2022-02-23 10:20:04.773
327,2181674,2022-02-20 22:00:00,217,Colombia. Primera A,2,29,2022,8.0,Week 8,1503,Cortulua,1496,Deportivo Pereira,2,1,5,Breakdown completed,,,,,,102.06,Cortulua - Deportivo Pereira,,,True,2022-02-21 10:28:05,2022-02-22 11:17:03.371
328,2181681,2022-02-20 04:15:00,217,Colombia. Primera A,2,29,2022,8.0,Week 8,1492,Atletico Nacional,1508,Union Magdalena,1,0,5,Breakdown completed,,,,,,98.28,Atletico Nacional - Union Magdalena,,,True,2022-02-20 10:47:04,2022-04-27 07:29:02.748
329,2181676,2022-02-20 02:10:00,217,Colombia. Primera A,2,29,2022,8.0,Week 8,10195,Jaguares de Cordoba,1501,Millonarios,1,2,5,Breakdown completed,,,,,,97.58,Jaguares de Cordoba - Millonarios,,,True,2022-02-20 12:22:03,2022-02-22 12:59:04.824
330,2181722,2022-02-20 00:05:00,217,Colombia. Primera A,2,29,2022,8.0,Week 8,1505,Independiente Santa Fe,1500,Independiente Medellin,1,0,5,Breakdown completed,,,,,,99.59,Independiente Santa Fe - Independiente Medellin,,,True,2022-02-20 13:29:02,2022-02-23 04:28:02.663
331,2181465,2022-02-18 04:15:00,217,Colombia. Primera A,2,29,2022,7.0,Week 7,1491,America de Cali,3354,La Equidad,1,1,5,Breakdown completed,,,,,,96.05,America de Cali - La Equidad,,,True,2022-02-18 09:52:04,2022-03-23 01:34:05.204
332,2181464,2022-02-18 02:10:00,217,Colombia. Primera A,2,29,2022,7.0,Week 7,1498,Deportivo Pasto,1495,Deportivo Cali,2,0,5,Breakdown completed,,,,,,100.46,Deportivo Pasto - Deportivo Cali,,,True,2022-02-18 09:00:05,2022-03-23 01:34:05.204
333,2181440,2022-02-18 00:05:00,217,Colombia. Primera A,2,29,2022,7.0,Week 7,3365,Alianza Petrolera,1503,Cortulua,0,0,5,Breakdown completed,,,,,,97.55,Alianza Petrolera - Cortulua,,,True,2022-02-18 08:38:04,2022-03-21 19:14:01.252
334,2181441,2022-02-17 22:00:00,217,Colombia. Primera A,2,29,2022,7.0,Week 7,3362,Patriotas Boyaca,1493,Once Caldas,0,0,5,Breakdown completed,,,,,,98.69,Patriotas Boyaca - Once Caldas,,,True,2022-02-18 05:48:03,2022-04-23 11:29:01.793
335,2181467,2022-02-17 04:15:00,217,Colombia. Primera A,2,29,2022,7.0,Week 7,1500,Independiente Medellin,1494,CD Popular Junior FC SA,2,0,5,Breakdown completed,,,,,,98.05,Independiente Medellin - CD Popular Junior FC SA,,,True,2022-02-17 13:27:03,2022-04-07 16:01:04.501
336,2181462,2022-02-17 02:10:00,217,Colombia. Primera A,2,29,2022,7.0,Week 7,1501,Millonarios,3356,Aguilas Doradas,2,0,5,Breakdown completed,,,,,,95.96,Millonarios - Aguilas Doradas,,,True,2022-02-17 16:43:04,2022-04-16 09:03:00.116
337,2181469,2022-02-17 00:05:00,217,Colombia. Primera A,2,29,2022,7.0,Week 7,1497,Deportes Tolima,1505,Independiente Santa Fe,3,0,5,Breakdown completed,,,,,,100.97,Deportes Tolima - Independiente Santa Fe,,,True,2022-02-17 10:54:03,2022-02-17 13:22:00.402
338,2181463,2022-02-16 22:00:00,217,Colombia. Primera A,2,29,2022,7.0,Week 7,1496,Deportivo Pereira,10195,Jaguares de Cordoba,2,1,5,Breakdown completed,,,,,,97.43,Deportivo Pereira - Jaguares de Cordoba,,,True,2022-02-17 11:04:03,2022-02-19 11:50:00.392
339,2181468,2022-02-16 04:05:00,217,Colombia. Primera A,2,29,2022,7.0,Week 7,1506,Envigado,1492,Atletico Nacional,1,2,5,Breakdown completed,,,,,,98.82,Envigado - Atletico Nacional,,,True,2022-02-17 11:34:01,2022-04-07 15:49:02.655
340,2181466,2022-02-16 02:00:00,217,Colombia. Primera A,2,29,2022,7.0,Week 7,1508,Union Magdalena,1502,Atletico Bucaramanga,0,1,5,Breakdown completed,,,,,,101.43,Union Magdalena - Atletico Bucaramanga,,,True,2022-02-16 17:30:00,2022-03-29 05:46:04.807
341,2181331,2022-02-14 04:10:00,217,Colombia. Primera A,2,29,2022,6.0,Week 6,10195,Jaguares de Cordoba,1497,Deportes Tolima,0,2,5,Breakdown completed,,,,,,100.75,Jaguares de Cordoba - Deportes Tolima,,,True,2022-02-14 11:10:05,2022-02-17 12:15:00.999
342,2181356,2022-02-14 02:05:00,217,Colombia. Primera A,2,29,2022,6.0,Week 6,1495,Deportivo Cali,1501,Millonarios,0,2,5,Breakdown completed,,,,,,99.73,Deportivo Cali - Millonarios,,,True,2022-02-14 11:57:01,2022-02-17 12:15:00.999
343,2181333,2022-02-14 00:00:00,217,Colombia. Primera A,2,29,2022,6.0,Week 6,1505,Independiente Santa Fe,1496,Deportivo Pereira,1,2,5,Breakdown completed,,,,,,101.45,Independiente Santa Fe - Deportivo Pereira,,,True,2022-02-14 11:51:03,2022-02-17 12:15:00.999
344,2181335,2022-02-13 04:15:00,217,Colombia. Primera A,2,29,2022,6.0,Week 6,3356,Aguilas Doradas,1491,America de Cali,2,0,5,Breakdown completed,,,,,,99.81,Aguilas Doradas - America de Cali,,,True,2022-02-13 10:52:00,2022-03-18 03:37:02.123
345,2181354,2022-02-13 02:10:00,217,Colombia. Primera A,2,29,2022,6.0,Week 6,1493,Once Caldas,1494,CD Popular Junior FC SA,1,0,5,Breakdown completed,,,,,,99.63,Once Caldas - CD Popular Junior FC SA,,,True,2022-02-13 10:16:04,2022-02-17 12:15:00.999
346,2181355,2022-02-13 00:05:00,217,Colombia. Primera A,2,29,2022,6.0,Week 6,3354,La Equidad,1500,Independiente Medellin,2,0,5,Breakdown completed,,,,,,98.32,La Equidad - Independiente Medellin,,,True,2022-02-13 11:25:01,2022-02-17 12:15:00.999
347,2181353,2022-02-12 22:00:00,217,Colombia. Primera A,2,29,2022,6.0,Week 6,1503,Cortulua,3362,Patriotas Boyaca,1,0,5,Breakdown completed,,,,,,96.95,Cortulua - Patriotas Boyaca,,,True,2022-02-13 12:35:02,2022-04-20 07:09:02.561
348,2181357,2022-02-12 04:10:00,217,Colombia. Primera A,2,29,2022,6.0,Week 6,1492,Atletico Nacional,3365,Alianza Petrolera,0,0,5,Breakdown completed,,,,,,103.6,Atletico Nacional - Alianza Petrolera,,,True,2022-02-12 16:00:06,2022-04-17 07:19:04.424
349,2181332,2022-02-12 02:05:00,217,Colombia. Primera A,2,29,2022,6.0,Week 6,1502,Atletico Bucaramanga,1498,Deportivo Pasto,0,1,5,Breakdown completed,,,,,,99.02,Atletico Bucaramanga - Deportivo Pasto,,,True,2022-02-12 17:15:02,2022-04-07 15:15:03.389
350,2181334,2022-02-12 00:00:00,217,Colombia. Primera A,2,29,2022,6.0,Week 6,1508,Union Magdalena,1506,Envigado,2,1,5,Breakdown completed,,,,,,100.4,Union Magdalena - Envigado,,,True,2022-02-12 10:23:03,2022-04-18 22:23:03.589
351,2181139,2022-02-09 02:00:00,217,Colombia. Primera A,2,29,2022,5.0,Week 5,1500,Independiente Medellin,1503,Cortulua,3,1,5,Breakdown completed,,,,,,97.74,Independiente Medellin - Cortulua,,,True,2022-02-09 09:02:01,2022-03-12 06:09:04.637
352,2181108,2022-02-08 04:15:00,217,Colombia. Primera A,2,29,2022,5.0,Week 5,1491,America de Cali,1505,Independiente Santa Fe,2,2,5,Breakdown completed,,,,,,100.4,America de Cali - Independiente Santa Fe,,,True,2022-02-08 10:43:04,2022-02-17 12:15:00.999
353,2181109,2022-02-08 02:10:00,217,Colombia. Primera A,2,29,2022,5.0,Week 5,1494,CD Popular Junior FC SA,3356,Aguilas Doradas,2,1,5,Breakdown completed,,,,,,101.59,CD Popular Junior FC SA - Aguilas Doradas,,,True,2022-02-08 14:13:02,2022-04-28 05:34:02.192
354,2181091,2022-02-08 00:05:00,217,Colombia. Primera A,2,29,2022,5.0,Week 5,3365,Alianza Petrolera,10195,Jaguares de Cordoba,2,0,5,Breakdown completed,,,,,,99.73,Alianza Petrolera - Jaguares de Cordoba,,,True,2022-02-08 06:56:03,2022-04-13 19:31:05.032
355,2181090,2022-02-07 04:15:00,217,Colombia. Primera A,2,29,2022,5.0,Week 5,1498,Deportivo Pasto,1492,Atletico Nacional,0,1,5,Breakdown completed,,,,,,98.69,Deportivo Pasto - Atletico Nacional,,,True,2022-02-07 12:06:04,2022-02-20 04:27:01.369
356,2181089,2022-02-07 02:10:00,217,Colombia. Primera A,2,29,2022,5.0,Week 5,1501,Millonarios,1508,Union Magdalena,1,0,5,Breakdown completed,,,,,,98.19,Millonarios - Union Magdalena,,,True,2022-02-07 06:53:05,2022-04-24 23:04:02.14
357,2181048,2022-02-07 00:05:00,217,Colombia. Primera A,2,29,2022,5.0,Week 5,1497,Deportes Tolima,1502,Atletico Bucaramanga,2,1,5,Breakdown completed,,,,,,95.36,Deportes Tolima - Atletico Bucaramanga,,,True,2022-02-07 15:16:03,2022-02-17 12:15:00.999
358,2181047,2022-02-06 22:00:00,217,Colombia. Primera A,2,29,2022,5.0,Week 5,3362,Patriotas Boyaca,3354,La Equidad,0,1,5,Breakdown completed,,,,,,97.54,Patriotas Boyaca - La Equidad,,,True,2022-02-07 07:28:02,2022-02-17 12:15:00.999
359,2180838,2022-02-06 00:05:00,217,Colombia. Primera A,2,29,2022,5.0,Week 5,1506,Envigado,1495,Deportivo Cali,1,0,5,Breakdown completed,,,,,,100.66,Envigado - Deportivo Cali,,,True,2022-02-06 08:56:03,2022-02-11 21:02:02.711
360,2180837,2022-02-05 04:00:00,217,Colombia. Primera A,2,29,2022,4.0,Week 4,1493,Once Caldas,1500,Independiente Medellin,2,1,5,Breakdown completed,,,,,,99.89,Once Caldas - Independiente Medellin,,,True,2022-02-05 09:59:04,2022-02-11 21:10:01.974
361,2180748,2022-02-05 00:00:00,217,Colombia. Primera A,2,29,2022,4.0,Week 4,1503,Cortulua,1491,America de Cali,2,0,5,Breakdown completed,,,,,,96.33,Cortulua - America de Cali,,,True,2022-02-05 11:16:03,2022-03-05 23:07:04.026
362,2180750,2022-02-04 04:15:00,217,Colombia. Primera A,2,29,2022,4.0,Week 4,1492,Atletico Nacional,1497,Deportes Tolima,0,1,5,Breakdown completed,,,,,,101.89,Atletico Nacional - Deportes Tolima,,,True,2022-02-04 18:47:03,2022-02-10 04:26:03.865
363,2180749,2022-02-04 02:10:00,217,Colombia. Primera A,2,29,2022,4.0,Week 4,10195,Jaguares de Cordoba,3362,Patriotas Boyaca,3,1,5,Breakdown completed,,,,,,96.49,Jaguares de Cordoba - Patriotas Boyaca,,,True,2022-02-04 07:52:03,2022-02-17 12:15:00.999
364,2180733,2022-02-04 00:05:00,217,Colombia. Primera A,2,29,2022,4.0,Week 4,1508,Union Magdalena,1498,Deportivo Pasto,0,0,5,Breakdown completed,,,,,,99.84,Union Magdalena - Deportivo Pasto,,,True,2022-02-04 07:08:02,2022-04-07 12:59:05.273
365,2180730,2022-02-03 22:00:00,217,Colombia. Primera A,2,29,2022,4.0,Week 4,3354,La Equidad,3356,Aguilas Doradas,0,1,5,Breakdown completed,,,,,,99.44,La Equidad - Aguilas Doradas,,,True,2022-02-04 09:24:00,2022-02-09 20:02:00.084
366,2180731,2022-02-03 04:15:00,217,Colombia. Primera A,2,29,2022,4.0,Week 4,1505,Independiente Santa Fe,1494,CD Popular Junior FC SA,2,1,5,Breakdown completed,,,,,,98.94,Independiente Santa Fe - CD Popular Junior FC SA,,,True,2022-02-03 15:55:02,2022-04-07 05:33:05.549
367,2180732,2022-02-03 02:10:00,217,Colombia. Primera A,2,29,2022,4.0,Week 4,1495,Deportivo Cali,1496,Deportivo Pereira,1,0,5,Breakdown completed,,,,,,97.82,Deportivo Cali - Deportivo Pereira,,,True,2022-02-03 09:13:03,2022-04-07 01:35:03.636
368,2180704,2022-02-03 00:05:00,217,Colombia. Primera A,2,29,2022,4.0,Week 4,1506,Envigado,1501,Millonarios,0,0,5,Breakdown completed,,,,,,94.66,Envigado - Millonarios,,,True,2022-02-03 04:51:04,2022-04-07 12:59:05.273
369,2180703,2022-02-02 22:00:00,217,Colombia. Primera A,2,29,2022,4.0,Week 4,1502,Atletico Bucaramanga,3365,Alianza Petrolera,2,1,5,Breakdown completed,,,,,,102.16,Atletico Bucaramanga - Alianza Petrolera,,,True,2022-02-03 08:53:02,2022-04-08 23:57:03.899
370,2180676,2022-02-01 04:05:00,217,Colombia. Primera A,2,29,2022,3.0,Week 3,1497,Deportes Tolima,1508,Union Magdalena,2,1,5,Breakdown completed,,,,,,98.33,Deportes Tolima - Union Magdalena,,,True,2022-02-01 11:16:04,2022-04-08 13:37:02.371
371,2180675,2022-02-01 02:00:00,217,Colombia. Primera A,2,29,2022,3.0,Week 3,1498,Deportivo Pasto,10195,Jaguares de Cordoba,1,1,5,Breakdown completed,,,,,,100.5,Deportivo Pasto - Jaguares de Cordoba,,,True,2022-02-01 10:27:05,2022-03-07 04:44:02.668
372,2180654,2022-01-31 04:15:00,217,Colombia. Primera A,2,29,2022,3.0,Week 3,3365,Alianza Petrolera,1506,Envigado,2,2,5,Breakdown completed,,,,,,102.01,Alianza Petrolera - Envigado,,,True,2022-01-31 10:28:03,2022-04-04 11:14:04.262
373,2180655,2022-01-31 02:10:00,217,Colombia. Primera A,2,29,2022,3.0,Week 3,1491,America de Cali,1502,Atletico Bucaramanga,3,0,5,Breakdown completed,,,,,,97.53,America de Cali - Atletico Bucaramanga,,,True,2022-01-31 09:39:05,2022-04-04 11:07:02.308
